precinct_id,is_complete,votes,votes_align1,votes_alignfinal,GEOID10,candidate,precinct,precinct_full,align1,alignfinal,county,congressional_district,precinct_delegates
8,FALSE,0,0,0,32019-8,delaneyj,8,8_8,0,0,Elko,2,4
8,FALSE,0,0,0,32019-8,delaneyj,8,8_8,0,0,Humboldt,2,1
8,FALSE,0,0,0,32019-8,delaneyj,8,8_8,0,0,Lander,2,1
8,FALSE,0,0,0,32019-8,delaneyj,8,8_8,0,0,Lyon,4,1
8,FALSE,0,0,0,32019-8,delaneyj,8,8_8,0,0,Mineral,4,1
8,FALSE,0,0,0,32019-8,delaneyj,8,8_8,0,0,Nye,4,1
8,FALSE,0,0,0,32019-8,delaneyj,8,8_8,0,0,Storey,2,1
8,FALSE,0,0,0,32019-8,delaneyj,8,8_8,0,0,White Pine,4,2
8,FALSE,0,0,0,32019-8,gabbardt,8,8_8,0,0,Churchill,2,3
8,FALSE,0,0,0,32019-8,gabbardt,8,8_8,0,0,Douglas,2,7
8,FALSE,0,0,0,32019-8,gabbardt,8,8_8,0,0,Elko,2,4
8,FALSE,0,0,0,32019-8,gabbardt,8,8_8,0,0,Humboldt,2,1
8,FALSE,0,0,0,32019-8,gabbardt,8,8_8,0,0,Lander,2,1
8,FALSE,0,0,0,32019-8,gabbardt,8,8_8,0,0,Lyon,4,1
8,FALSE,0,0,0,32019-8,gabbardt,8,8_8,0,0,Mineral,4,1
8,FALSE,0,0,0,32019-8,gabbardt,8,8_8,0,0,Nye,4,1
8,FALSE,0,0,0,32019-8,gabbardt,8,8_8,0,0,Storey,2,1
8,FALSE,0,0,0,32019-8,gabbardt,8,8_8,0,0,White Pine,4,2
8,FALSE,0,0,0,32019-8,klobuchara,8,8_8,0,0,Churchill,2,3
8,FALSE,0,0,0,32019-8,klobuchara,8,8_8,0,0,Douglas,2,7
8,FALSE,0,0,0,32019-8,klobuchara,8,8_8,0,0,Elko,2,4
8,FALSE,0,0,0,32019-8,klobuchara,8,8_8,0,0,Humboldt,2,1
8,FALSE,0,0,0,32019-8,klobuchara,8,8_8,0,0,Lander,2,1
8,FALSE,0,0,0,32019-8,klobuchara,8,8_8,0,0,Lyon,4,1
8,FALSE,0,0,0,32019-8,klobuchara,8,8_8,0,0,Mineral,4,1
8,FALSE,0,0,0,32019-8,klobuchara,8,8_8,0,0,Nye,4,1
8,FALSE,0,0,0,32019-8,klobuchara,8,8_8,0,0,Storey,2,1
8,FALSE,0,0,0,32019-8,klobuchara,8,8_8,0,0,White Pine,4,2
8,FALSE,0,0,0,32019-8,patrickd,8,8_8,0,0,Churchill,2,3
8,FALSE,0,0,0,32019-8,patrickd,8,8_8,0,0,Douglas,2,7
8,FALSE,0,0,0,32019-8,patrickd,8,8_8,0,0,Elko,2,4
8,FALSE,0,0,0,32019-8,patrickd,8,8_8,0,0,Humboldt,2,1
8,FALSE,0,0,0,32019-8,patrickd,8,8_8,0,0,Lander,2,1
8,FALSE,0,0,0,32019-8,patrickd,8,8_8,0,0,Lyon,4,1
8,FALSE,0,0,0,32019-8,patrickd,8,8_8,0,0,Mineral,4,1
8,FALSE,0,0,0,32019-8,patrickd,8,8_8,0,0,Nye,4,1
8,FALSE,0,0,0,32019-8,patrickd,8,8_8,0,0,Storey,2,1
8,FALSE,0,0,0,32019-8,patrickd,8,8_8,0,0,White Pine,4,2
8,FALSE,0,0,0,32019-8,sandersb,8,8_8,0,0,Churchill,2,3
8,FALSE,0,0,0,32019-8,sandersb,8,8_8,0,0,Douglas,2,7
8,FALSE,0,0,0,32019-8,sandersb,8,8_8,0,0,Elko,2,4
8,FALSE,0,0,0,32019-8,sandersb,8,8_8,0,0,Humboldt,2,1
8,FALSE,0,0,0,32019-8,sandersb,8,8_8,0,0,Lander,2,1
8,FALSE,0,0,0,32019-8,sandersb,8,8_8,0,0,Lyon,4,1
8,FALSE,0,0,0,32019-8,sandersb,8,8_8,0,0,Mineral,4,1
8,FALSE,0,0,0,32019-8,sandersb,8,8_8,0,0,Nye,4,1
8,FALSE,0,0,0,32019-8,sandersb,8,8_8,0,0,Storey,2,1
8,FALSE,0,0,0,32019-8,sandersb,8,8_8,0,0,White Pine,4,2
8,FALSE,0,0,0,32019-8,steyert,8,8_8,0,0,Churchill,2,3
8,FALSE,0,0,0,32019-8,steyert,8,8_8,0,0,Douglas,2,7
8,FALSE,0,0,0,32019-8,steyert,8,8_8,0,0,Elko,2,4
8,FALSE,0,0,0,32019-8,steyert,8,8_8,0,0,Humboldt,2,1
8,FALSE,0,0,0,32019-8,steyert,8,8_8,0,0,Lander,2,1
8,FALSE,0,0,0,32019-8,steyert,8,8_8,0,0,Lyon,4,1
8,FALSE,0,0,0,32019-8,steyert,8,8_8,0,0,Mineral,4,1
8,FALSE,0,0,0,32019-8,steyert,8,8_8,0,0,Nye,4,1
8,FALSE,0,0,0,32019-8,steyert,8,8_8,0,0,Storey,2,1
8,FALSE,0,0,0,32019-8,steyert,8,8_8,0,0,White Pine,4,2
8,FALSE,0,0,0,32019-8,warrene,8,8_8,0,0,Churchill,2,3
8,FALSE,0,0,0,32019-8,warrene,8,8_8,0,0,Douglas,2,7
8,FALSE,0,0,0,32019-8,warrene,8,8_8,0,0,Elko,2,4
8,FALSE,0,0,0,32019-8,warrene,8,8_8,0,0,Humboldt,2,1
8,FALSE,0,0,0,32019-8,warrene,8,8_8,0,0,Lander,2,1
8,FALSE,0,0,0,32019-8,warrene,8,8_8,0,0,Lyon,4,1
8,FALSE,0,0,0,32019-8,warrene,8,8_8,0,0,Mineral,4,1
8,FALSE,0,0,0,32019-8,warrene,8,8_8,0,0,Nye,4,1
8,FALSE,0,0,0,32019-8,warrene,8,8_8,0,0,Storey,2,1
8,FALSE,0,0,0,32019-8,warrene,8,8_8,0,0,White Pine,4,2
8,FALSE,0,0,0,32019-8,yanga,8,8_8,0,0,Churchill,2,3
8,FALSE,0,0,0,32019-8,yanga,8,8_8,0,0,Douglas,2,7
8,FALSE,0,0,0,32019-8,yanga,8,8_8,0,0,Elko,2,4
8,FALSE,0,0,0,32019-8,yanga,8,8_8,0,0,Humboldt,2,1
8,FALSE,0,0,0,32019-8,yanga,8,8_8,0,0,Lander,2,1
8,FALSE,0,0,0,32019-8,yanga,8,8_8,0,0,Lyon,4,1
8,FALSE,0,0,0,32019-8,yanga,8,8_8,0,0,Mineral,4,1
8,FALSE,0,0,0,32019-8,yanga,8,8_8,0,0,Nye,4,1
8,FALSE,0,0,0,32019-8,yanga,8,8_8,0,0,Storey,2,1
8,FALSE,0,0,0,32019-8,yanga,8,8_8,0,0,White Pine,4,2
8,FALSE,0,0,0,32019-8,uncommitted,8,8_8,0,0,Churchill,2,3
8,FALSE,0,0,0,32019-8,uncommitted,8,8_8,0,0,Douglas,2,7
8,FALSE,0,0,0,32019-8,uncommitted,8,8_8,0,0,Elko,2,4
8,FALSE,0,0,0,32019-8,uncommitted,8,8_8,0,0,Humboldt,2,1
8,FALSE,0,0,0,32019-8,uncommitted,8,8_8,0,0,Lander,2,1
8,FALSE,0,0,0,32019-8,uncommitted,8,8_8,0,0,Lyon,4,1
8,FALSE,0,0,0,32019-8,uncommitted,8,8_8,0,0,Mineral,4,1
8,FALSE,0,0,0,32019-8,uncommitted,8,8_8,0,0,Nye,4,1
8,FALSE,0,0,0,32019-8,uncommitted,8,8_8,0,0,Storey,2,1
8,FALSE,0,0,0,32019-8,uncommitted,8,8_8,0,0,White Pine,4,2
8,FALSE,0,0,0,32021-8,bennetm,8,8_8,0,0,Churchill,2,3
8,FALSE,0,0,0,32021-8,bennetm,8,8_8,0,0,Douglas,2,7
8,FALSE,0,0,0,32021-8,bennetm,8,8_8,0,0,Elko,2,4
8,FALSE,0,0,0,32021-8,bennetm,8,8_8,0,0,Humboldt,2,1
8,FALSE,0,0,0,32021-8,bennetm,8,8_8,0,0,Lander,2,1
8,FALSE,0,0,0,32021-8,bennetm,8,8_8,0,0,Lyon,4,1
8,FALSE,0,0,0,32021-8,bennetm,8,8_8,0,0,Mineral,4,1
8,FALSE,0,0,0,32021-8,bennetm,8,8_8,0,0,Nye,4,1
8,FALSE,0,0,0,32021-8,bennetm,8,8_8,0,0,Storey,2,1
8,FALSE,0,0,0,32021-8,bennetm,8,8_8,0,0,White Pine,4,2
8,FALSE,0,0,0,32021-8,bidenj,8,8_8,0,0,Churchill,2,3
8,FALSE,0,0,0,32021-8,bidenj,8,8_8,0,0,Douglas,2,7
8,FALSE,0,0,0,32021-8,bidenj,8,8_8,0,0,Elko,2,4
8,FALSE,0,0,0,32021-8,bidenj,8,8_8,0,0,Humboldt,2,1
8,FALSE,0,0,0,32021-8,bidenj,8,8_8,0,0,Lander,2,1
8,FALSE,0,0,0,32021-8,bidenj,8,8_8,0,0,Lyon,4,1
8,FALSE,0,0,0,32021-8,bidenj,8,8_8,0,0,Mineral,4,1
8,FALSE,0,0,0,32021-8,bidenj,8,8_8,0,0,Nye,4,1
8,FALSE,0,0,0,32021-8,bidenj,8,8_8,0,0,Storey,2,1
8,FALSE,0,0,0,32021-8,bidenj,8,8_8,0,0,White Pine,4,2
8,FALSE,0,0,0,32021-8,buttigiegp,8,8_8,0,0,Churchill,2,3
8,FALSE,0,0,0,32021-8,buttigiegp,8,8_8,0,0,Douglas,2,7
8,FALSE,0,0,0,32021-8,buttigiegp,8,8_8,0,0,Elko,2,4
8,FALSE,0,0,0,32021-8,buttigiegp,8,8_8,0,0,Humboldt,2,1
8,FALSE,0,0,0,32021-8,buttigiegp,8,8_8,0,0,Lander,2,1
8,FALSE,0,0,0,32021-8,buttigiegp,8,8_8,0,0,Lyon,4,1
8,FALSE,0,0,0,32021-8,buttigiegp,8,8_8,0,0,Mineral,4,1
8,FALSE,0,0,0,32021-8,buttigiegp,8,8_8,0,0,Nye,4,1
8,FALSE,0,0,0,32021-8,buttigiegp,8,8_8,0,0,Storey,2,1
8,FALSE,0,0,0,32021-8,buttigiegp,8,8_8,0,0,White Pine,4,2
8,FALSE,0,0,0,32021-8,delaneyj,8,8_8,0,0,Churchill,2,3
8,FALSE,0,0,0,32021-8,delaneyj,8,8_8,0,0,Douglas,2,7
8,FALSE,0,0,0,32021-8,delaneyj,8,8_8,0,0,Elko,2,4
8,FALSE,0,0,0,32021-8,delaneyj,8,8_8,0,0,Humboldt,2,1
8,FALSE,0,0,0,32021-8,delaneyj,8,8_8,0,0,Lander,2,1
8,FALSE,0,0,0,32021-8,delaneyj,8,8_8,0,0,Lyon,4,1
8,FALSE,0,0,0,32021-8,delaneyj,8,8_8,0,0,Mineral,4,1
8,FALSE,0,0,0,32021-8,delaneyj,8,8_8,0,0,Nye,4,1
8,FALSE,0,0,0,32021-8,delaneyj,8,8_8,0,0,Storey,2,1
8,FALSE,0,0,0,32021-8,delaneyj,8,8_8,0,0,White Pine,4,2
8,FALSE,0,0,0,32021-8,gabbardt,8,8_8,0,0,Churchill,2,3
8,FALSE,0,0,0,32021-8,gabbardt,8,8_8,0,0,Douglas,2,7
8,FALSE,0,0,0,32021-8,gabbardt,8,8_8,0,0,Elko,2,4
8,FALSE,0,0,0,32021-8,gabbardt,8,8_8,0,0,Humboldt,2,1
8,FALSE,0,0,0,32021-8,gabbardt,8,8_8,0,0,Lander,2,1
8,FALSE,0,0,0,32021-8,gabbardt,8,8_8,0,0,Lyon,4,1
8,FALSE,0,0,0,32021-8,gabbardt,8,8_8,0,0,Mineral,4,1
8,FALSE,0,0,0,32021-8,gabbardt,8,8_8,0,0,Nye,4,1
8,FALSE,0,0,0,32021-8,gabbardt,8,8_8,0,0,Storey,2,1
8,FALSE,0,0,0,32021-8,gabbardt,8,8_8,0,0,White Pine,4,2
8,FALSE,0,0,0,32021-8,klobuchara,8,8_8,0,0,Churchill,2,3
8,FALSE,0,0,0,32021-8,klobuchara,8,8_8,0,0,Douglas,2,7
8,FALSE,0,0,0,32021-8,klobuchara,8,8_8,0,0,Elko,2,4
8,FALSE,0,0,0,32021-8,klobuchara,8,8_8,0,0,Humboldt,2,1
8,FALSE,0,0,0,32021-8,klobuchara,8,8_8,0,0,Lander,2,1
8,FALSE,0,0,0,32021-8,klobuchara,8,8_8,0,0,Lyon,4,1
8,FALSE,0,0,0,32021-8,klobuchara,8,8_8,0,0,Mineral,4,1
8,FALSE,0,0,0,32021-8,klobuchara,8,8_8,0,0,Nye,4,1
8,FALSE,0,0,0,32021-8,klobuchara,8,8_8,0,0,Storey,2,1
8,FALSE,0,0,0,32021-8,klobuchara,8,8_8,0,0,White Pine,4,2
8,FALSE,0,0,0,32021-8,patrickd,8,8_8,0,0,Churchill,2,3
8,FALSE,0,0,0,32021-8,patrickd,8,8_8,0,0,Douglas,2,7
8,FALSE,0,0,0,32021-8,patrickd,8,8_8,0,0,Elko,2,4
8,FALSE,0,0,0,32021-8,patrickd,8,8_8,0,0,Humboldt,2,1
8,FALSE,0,0,0,32021-8,patrickd,8,8_8,0,0,Lander,2,1
8,FALSE,0,0,0,32021-8,patrickd,8,8_8,0,0,Lyon,4,1
8,FALSE,0,0,0,32021-8,patrickd,8,8_8,0,0,Mineral,4,1
8,FALSE,0,0,0,32021-8,patrickd,8,8_8,0,0,Nye,4,1
8,FALSE,0,0,0,32021-8,patrickd,8,8_8,0,0,Storey,2,1
8,FALSE,0,0,0,32021-8,patrickd,8,8_8,0,0,White Pine,4,2
8,FALSE,0,0,0,32021-8,sandersb,8,8_8,0,0,Churchill,2,3
8,FALSE,0,0,0,32021-8,sandersb,8,8_8,0,0,Douglas,2,7
8,FALSE,0,0,0,32021-8,sandersb,8,8_8,0,0,Elko,2,4
8,FALSE,0,0,0,32021-8,sandersb,8,8_8,0,0,Humboldt,2,1
8,FALSE,0,0,0,32021-8,sandersb,8,8_8,0,0,Lander,2,1
8,FALSE,0,0,0,32021-8,sandersb,8,8_8,0,0,Lyon,4,1
8,FALSE,0,0,0,32021-8,sandersb,8,8_8,0,0,Mineral,4,1
8,FALSE,0,0,0,32021-8,sandersb,8,8_8,0,0,Nye,4,1
8,FALSE,0,0,0,32021-8,sandersb,8,8_8,0,0,Storey,2,1
8,FALSE,0,0,0,32021-8,sandersb,8,8_8,0,0,White Pine,4,2
8,FALSE,0,0,0,32021-8,steyert,8,8_8,0,0,Churchill,2,3
8,FALSE,0,0,0,32021-8,steyert,8,8_8,0,0,Douglas,2,7
8,FALSE,0,0,0,32021-8,steyert,8,8_8,0,0,Elko,2,4
8,FALSE,0,0,0,32021-8,steyert,8,8_8,0,0,Humboldt,2,1
8,FALSE,0,0,0,32021-8,steyert,8,8_8,0,0,Lander,2,1
8,FALSE,0,0,0,32021-8,steyert,8,8_8,0,0,Lyon,4,1
8,FALSE,0,0,0,32021-8,steyert,8,8_8,0,0,Mineral,4,1
8,FALSE,0,0,0,32021-8,steyert,8,8_8,0,0,Nye,4,1
8,FALSE,0,0,0,32021-8,steyert,8,8_8,0,0,Storey,2,1
8,FALSE,0,0,0,32021-8,steyert,8,8_8,0,0,White Pine,4,2
8,FALSE,0,0,0,32021-8,warrene,8,8_8,0,0,Churchill,2,3
8,FALSE,0,0,0,32021-8,warrene,8,8_8,0,0,Douglas,2,7
8,FALSE,0,0,0,32021-8,warrene,8,8_8,0,0,Elko,2,4
8,FALSE,0,0,0,32021-8,warrene,8,8_8,0,0,Humboldt,2,1
8,FALSE,0,0,0,32021-8,warrene,8,8_8,0,0,Lander,2,1
8,FALSE,0,0,0,32021-8,warrene,8,8_8,0,0,Lyon,4,1
8,FALSE,0,0,0,32021-8,warrene,8,8_8,0,0,Mineral,4,1
8,FALSE,0,0,0,32021-8,warrene,8,8_8,0,0,Nye,4,1
8,FALSE,0,0,0,32021-8,warrene,8,8_8,0,0,Storey,2,1
8,FALSE,0,0,0,32021-8,warrene,8,8_8,0,0,White Pine,4,2
8,FALSE,0,0,0,32021-8,yanga,8,8_8,0,0,Churchill,2,3
8,FALSE,0,0,0,32021-8,yanga,8,8_8,0,0,Douglas,2,7
8,FALSE,0,0,0,32021-8,yanga,8,8_8,0,0,Elko,2,4
8,FALSE,0,0,0,32021-8,yanga,8,8_8,0,0,Humboldt,2,1
8,FALSE,0,0,0,32021-8,yanga,8,8_8,0,0,Lander,2,1
8,FALSE,0,0,0,32021-8,yanga,8,8_8,0,0,Lyon,4,1
8,FALSE,0,0,0,32021-8,yanga,8,8_8,0,0,Mineral,4,1
8,FALSE,0,0,0,32021-8,yanga,8,8_8,0,0,Nye,4,1
8,FALSE,0,0,0,32021-8,yanga,8,8_8,0,0,Storey,2,1
8,FALSE,0,0,0,32021-8,yanga,8,8_8,0,0,White Pine,4,2
8,FALSE,0,0,0,32021-8,uncommitted,8,8_8,0,0,Churchill,2,3
8,FALSE,0,0,0,32021-8,uncommitted,8,8_8,0,0,Douglas,2,7
8,FALSE,0,0,0,32021-8,uncommitted,8,8_8,0,0,Elko,2,4
8,FALSE,0,0,0,32021-8,uncommitted,8,8_8,0,0,Humboldt,2,1
8,FALSE,0,0,0,32021-8,uncommitted,8,8_8,0,0,Lander,2,1
8,FALSE,0,0,0,32021-8,uncommitted,8,8_8,0,0,Lyon,4,1
8,FALSE,0,0,0,32021-8,uncommitted,8,8_8,0,0,Mineral,4,1
8,FALSE,0,0,0,32021-8,uncommitted,8,8_8,0,0,Nye,4,1
8,FALSE,0,0,0,32021-8,uncommitted,8,8_8,0,0,Storey,2,1
8,FALSE,0,0,0,32021-8,uncommitted,8,8_8,0,0,White Pine,4,2
8,FALSE,0,0,0,32023-8,bennetm,8,8_8,0,0,Churchill,2,3
8,FALSE,0,0,0,32023-8,bennetm,8,8_8,0,0,Douglas,2,7
8,FALSE,0,0,0,32023-8,bennetm,8,8_8,0,0,Elko,2,4
8,FALSE,0,0,0,32023-8,bennetm,8,8_8,0,0,Humboldt,2,1
8,FALSE,0,0,0,32023-8,bennetm,8,8_8,0,0,Lander,2,1
8,FALSE,0,0,0,32023-8,bennetm,8,8_8,0,0,Lyon,4,1
8,FALSE,0,0,0,32023-8,bennetm,8,8_8,0,0,Mineral,4,1
8,FALSE,0,0,0,32023-8,bennetm,8,8_8,0,0,Nye,4,1
8,FALSE,0,0,0,32023-8,bennetm,8,8_8,0,0,Storey,2,1
8,FALSE,0,0,0,32023-8,bennetm,8,8_8,0,0,White Pine,4,2
8,FALSE,0,0,0,32023-8,bidenj,8,8_8,0,0,Churchill,2,3
8,FALSE,0,0,0,32023-8,bidenj,8,8_8,0,0,Douglas,2,7
8,FALSE,0,0,0,32023-8,bidenj,8,8_8,0,0,Elko,2,4
8,FALSE,0,0,0,32023-8,bidenj,8,8_8,0,0,Humboldt,2,1
8,FALSE,0,0,0,32023-8,bidenj,8,8_8,0,0,Lander,2,1
8,FALSE,0,0,0,32023-8,bidenj,8,8_8,0,0,Lyon,4,1
8,FALSE,0,0,0,32023-8,bidenj,8,8_8,0,0,Mineral,4,1
8,FALSE,0,0,0,32023-8,bidenj,8,8_8,0,0,Nye,4,1
8,FALSE,0,0,0,32023-8,bidenj,8,8_8,0,0,Storey,2,1
8,FALSE,0,0,0,32023-8,bidenj,8,8_8,0,0,White Pine,4,2
8,FALSE,0,0,0,32023-8,buttigiegp,8,8_8,0,0,Churchill,2,3
8,FALSE,0,0,0,32023-8,buttigiegp,8,8_8,0,0,Douglas,2,7
8,FALSE,0,0,0,32023-8,buttigiegp,8,8_8,0,0,Elko,2,4
8,FALSE,0,0,0,32023-8,buttigiegp,8,8_8,0,0,Humboldt,2,1
8,FALSE,0,0,0,32023-8,buttigiegp,8,8_8,0,0,Lander,2,1
8,FALSE,0,0,0,32023-8,buttigiegp,8,8_8,0,0,Lyon,4,1
8,FALSE,0,0,0,32023-8,buttigiegp,8,8_8,0,0,Mineral,4,1
8,FALSE,0,0,0,32023-8,buttigiegp,8,8_8,0,0,Nye,4,1
8,FALSE,0,0,0,32023-8,buttigiegp,8,8_8,0,0,Storey,2,1
8,FALSE,0,0,0,32023-8,buttigiegp,8,8_8,0,0,White Pine,4,2
8,FALSE,0,0,0,32023-8,delaneyj,8,8_8,0,0,Churchill,2,3
8,FALSE,0,0,0,32023-8,delaneyj,8,8_8,0,0,Douglas,2,7
8,FALSE,0,0,0,32023-8,delaneyj,8,8_8,0,0,Elko,2,4
8,FALSE,0,0,0,32023-8,delaneyj,8,8_8,0,0,Humboldt,2,1
8,FALSE,0,0,0,32023-8,delaneyj,8,8_8,0,0,Lander,2,1
8,FALSE,0,0,0,32023-8,delaneyj,8,8_8,0,0,Lyon,4,1
8,FALSE,0,0,0,32023-8,delaneyj,8,8_8,0,0,Mineral,4,1
8,FALSE,0,0,0,32023-8,delaneyj,8,8_8,0,0,Nye,4,1
8,FALSE,0,0,0,32023-8,delaneyj,8,8_8,0,0,Storey,2,1
8,FALSE,0,0,0,32023-8,delaneyj,8,8_8,0,0,White Pine,4,2
8,FALSE,0,0,0,32023-8,gabbardt,8,8_8,0,0,Churchill,2,3
8,FALSE,0,0,0,32023-8,gabbardt,8,8_8,0,0,Douglas,2,7
8,FALSE,0,0,0,32023-8,gabbardt,8,8_8,0,0,Elko,2,4
8,FALSE,0,0,0,32023-8,gabbardt,8,8_8,0,0,Humboldt,2,1
8,FALSE,0,0,0,32023-8,gabbardt,8,8_8,0,0,Lander,2,1
8,FALSE,0,0,0,32023-8,gabbardt,8,8_8,0,0,Lyon,4,1
8,FALSE,0,0,0,32023-8,gabbardt,8,8_8,0,0,Mineral,4,1
8,FALSE,0,0,0,32023-8,gabbardt,8,8_8,0,0,Nye,4,1
8,FALSE,0,0,0,32023-8,gabbardt,8,8_8,0,0,Storey,2,1
8,FALSE,0,0,0,32023-8,gabbardt,8,8_8,0,0,White Pine,4,2
8,FALSE,0,0,0,32023-8,klobuchara,8,8_8,0,0,Churchill,2,3
8,FALSE,0,0,0,32023-8,klobuchara,8,8_8,0,0,Douglas,2,7
8,FALSE,0,0,0,32023-8,klobuchara,8,8_8,0,0,Elko,2,4
8,FALSE,0,0,0,32023-8,klobuchara,8,8_8,0,0,Humboldt,2,1
8,FALSE,0,0,0,32023-8,klobuchara,8,8_8,0,0,Lander,2,1
8,FALSE,0,0,0,32023-8,klobuchara,8,8_8,0,0,Lyon,4,1
8,FALSE,0,0,0,32023-8,klobuchara,8,8_8,0,0,Mineral,4,1
8,FALSE,0,0,0,32023-8,klobuchara,8,8_8,0,0,Nye,4,1
8,FALSE,0,0,0,32023-8,klobuchara,8,8_8,0,0,Storey,2,1
8,FALSE,0,0,0,32023-8,klobuchara,8,8_8,0,0,White Pine,4,2
8,FALSE,0,0,0,32023-8,patrickd,8,8_8,0,0,Churchill,2,3
8,FALSE,0,0,0,32023-8,patrickd,8,8_8,0,0,Douglas,2,7
8,FALSE,0,0,0,32023-8,patrickd,8,8_8,0,0,Elko,2,4
8,FALSE,0,0,0,32023-8,patrickd,8,8_8,0,0,Humboldt,2,1
8,FALSE,0,0,0,32023-8,patrickd,8,8_8,0,0,Lander,2,1
8,FALSE,0,0,0,32023-8,patrickd,8,8_8,0,0,Lyon,4,1
8,FALSE,0,0,0,32023-8,patrickd,8,8_8,0,0,Mineral,4,1
8,FALSE,0,0,0,32023-8,patrickd,8,8_8,0,0,Nye,4,1
8,FALSE,0,0,0,32023-8,patrickd,8,8_8,0,0,Storey,2,1
8,FALSE,0,0,0,32023-8,patrickd,8,8_8,0,0,White Pine,4,2
8,FALSE,0,0,0,32023-8,sandersb,8,8_8,0,0,Churchill,2,3
8,FALSE,0,0,0,32023-8,sandersb,8,8_8,0,0,Douglas,2,7
8,FALSE,0,0,0,32023-8,sandersb,8,8_8,0,0,Elko,2,4
8,FALSE,0,0,0,32023-8,sandersb,8,8_8,0,0,Humboldt,2,1
8,FALSE,0,0,0,32023-8,sandersb,8,8_8,0,0,Lander,2,1
8,FALSE,0,0,0,32023-8,sandersb,8,8_8,0,0,Lyon,4,1
8,FALSE,0,0,0,32023-8,sandersb,8,8_8,0,0,Mineral,4,1
8,FALSE,0,0,0,32023-8,sandersb,8,8_8,0,0,Nye,4,1
8,FALSE,0,0,0,32023-8,sandersb,8,8_8,0,0,Storey,2,1
8,FALSE,0,0,0,32023-8,sandersb,8,8_8,0,0,White Pine,4,2
8,FALSE,0,0,0,32023-8,steyert,8,8_8,0,0,Churchill,2,3
8,FALSE,0,0,0,32023-8,steyert,8,8_8,0,0,Douglas,2,7
8,FALSE,0,0,0,32023-8,steyert,8,8_8,0,0,Elko,2,4
8,FALSE,0,0,0,32023-8,steyert,8,8_8,0,0,Humboldt,2,1
8,FALSE,0,0,0,32023-8,steyert,8,8_8,0,0,Lander,2,1
8,FALSE,0,0,0,32023-8,steyert,8,8_8,0,0,Lyon,4,1
8,FALSE,0,0,0,32023-8,steyert,8,8_8,0,0,Mineral,4,1
8,FALSE,0,0,0,32023-8,steyert,8,8_8,0,0,Nye,4,1
8,FALSE,0,0,0,32023-8,steyert,8,8_8,0,0,Storey,2,1
8,FALSE,0,0,0,32023-8,steyert,8,8_8,0,0,White Pine,4,2
8,FALSE,0,0,0,32023-8,warrene,8,8_8,0,0,Churchill,2,3
8,FALSE,0,0,0,32023-8,warrene,8,8_8,0,0,Douglas,2,7
8,FALSE,0,0,0,32023-8,warrene,8,8_8,0,0,Elko,2,4
8,FALSE,0,0,0,32023-8,warrene,8,8_8,0,0,Humboldt,2,1
8,FALSE,0,0,0,32023-8,warrene,8,8_8,0,0,Lander,2,1
8,FALSE,0,0,0,32023-8,warrene,8,8_8,0,0,Lyon,4,1
8,FALSE,0,0,0,32023-8,warrene,8,8_8,0,0,Mineral,4,1
8,FALSE,0,0,0,32023-8,warrene,8,8_8,0,0,Nye,4,1
8,FALSE,0,0,0,32023-8,warrene,8,8_8,0,0,Storey,2,1
8,FALSE,0,0,0,32023-8,warrene,8,8_8,0,0,White Pine,4,2
8,FALSE,0,0,0,32023-8,yanga,8,8_8,0,0,Churchill,2,3
8,FALSE,0,0,0,32023-8,yanga,8,8_8,0,0,Douglas,2,7
8,FALSE,0,0,0,32023-8,yanga,8,8_8,0,0,Elko,2,4
8,FALSE,0,0,0,32023-8,yanga,8,8_8,0,0,Humboldt,2,1
8,FALSE,0,0,0,32023-8,yanga,8,8_8,0,0,Lander,2,1
8,FALSE,0,0,0,32023-8,yanga,8,8_8,0,0,Lyon,4,1
8,FALSE,0,0,0,32023-8,yanga,8,8_8,0,0,Mineral,4,1
8,FALSE,0,0,0,32023-8,yanga,8,8_8,0,0,Nye,4,1
8,FALSE,0,0,0,32023-8,yanga,8,8_8,0,0,Storey,2,1
8,FALSE,0,0,0,32023-8,yanga,8,8_8,0,0,White Pine,4,2
8,FALSE,0,0,0,32023-8,uncommitted,8,8_8,0,0,Churchill,2,3
8,FALSE,0,0,0,32023-8,uncommitted,8,8_8,0,0,Douglas,2,7
8,FALSE,0,0,0,32023-8,uncommitted,8,8_8,0,0,Elko,2,4
8,FALSE,0,0,0,32023-8,uncommitted,8,8_8,0,0,Humboldt,2,1
8,FALSE,0,0,0,32023-8,uncommitted,8,8_8,0,0,Lander,2,1
8,FALSE,0,0,0,32023-8,uncommitted,8,8_8,0,0,Lyon,4,1
8,FALSE,0,0,0,32023-8,uncommitted,8,8_8,0,0,Mineral,4,1
8,FALSE,0,0,0,32023-8,uncommitted,8,8_8,0,0,Nye,4,1
8,FALSE,0,0,0,32023-8,uncommitted,8,8_8,0,0,Storey,2,1
8,FALSE,0,0,0,32023-8,uncommitted,8,8_8,0,0,White Pine,4,2
8,FALSE,0,0,0,32029-8,bennetm,8,8_8,0,0,Churchill,2,3
8,FALSE,0,0,0,32029-8,bennetm,8,8_8,0,0,Douglas,2,7
8,FALSE,0,0,0,32029-8,bennetm,8,8_8,0,0,Elko,2,4
8,FALSE,0,0,0,32029-8,bennetm,8,8_8,0,0,Humboldt,2,1
